#full ctr dataset plus 10_10(11+2) 11_11(11+2)
0.000000000000000000e+00 0.000000000000000000e+00 6.109999999999999876e-01 2.318001999999999896e+01 2.228219999999999867e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.110000000000000542e-01 3.064040999999999926e+01 2.608080000000000176e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.211000000000000076e+00 4.756315000000000026e+01 4.244959999999999845e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.411000000000000032e+00 6.116230000000000189e+01 5.812839999999999563e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.610999999999999988e+00 7.897003999999999735e+01 7.594479999999999897e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.744329999999999936e+00 9.321665000000000134e+01 1.021610000000000085e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.810999999999999943e+00 1.064770100000000070e+02 1.226364000000000054e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.877669999999999950e+00 1.333193200000000047e+02 1.709113999999999933e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.944329999999999892e+00 2.686804099999999949e+02 2.586124999999999829e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.077669999999999906e+00 3.541694600000000150e+02 3.194573000000000107e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.144330000000000069e+00 2.562118399999999951e+02 2.346552000000000149e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.210999999999999854e+00 2.244394000000000062e+02 1.823525000000000063e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.277670000000000083e+00 2.106440399999999897e+02 1.564700000000000024e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.411000000000000032e+00 1.873942800000000091e+02 1.260807999999999929e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.611000000000000210e+00 1.598492699999999900e+02 1.035617000000000054e+01 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.810999999999999943e+00 1.372016999999999882e+02 9.058579999999999188e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.011000000000000121e+00 1.237135200000000026e+02 8.997170000000000556e+00 4.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.210999999999999854e+00 1.123324900000000071e+02 9.169430000000000192e+00 4.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.411000000000000032e+00 1.179496699999999976e+02 1.055049999999999955e+01 4.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.611000000000000210e+00 1.513958499999999958e+02 1.434464999999999968e+01 4.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.744330000000000158e+00 2.060814499999999896e+02 2.059609999999999985e+01 4.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.810999999999999943e+00 2.705489900000000034e+02 2.758214999999999861e+01 4.000000000000000000e+00 5.000000000000000000e+00
